 Vendor,Fund,Check #,Date,Amount
CASTLE & KING,GENERAL FUND,576457,2025-11-20T00:00:00.000,294.28
CASTLE & KING,GENERAL FUND,576457,2025-11-20T00:00:00.000,196.19
CASTLE & KING,GENERAL FUND,576457,2025-11-20T00:00:00.000,245.24
"CRAFCO, INC.",GENERAL FUND,576465,2025-11-20T00:00:00.000,369.54
"CRAFCO, INC.",GENERAL FUND,576465,2025-11-20T00:00:00.000,570.94
CINTAS CORPORATION NO. 2,PARK MAINTENANCE DIST (MASTER),576460,2025-11-20T00:00:00.000,242.76
NEW IMAGE LANDSCAPE COMPANY,GENERAL FUND,576500,2025-11-20T00:00:00.000,770.86
"VESTIS GROUP, INC.",GENERAL FUND,576419,2025-11-20T00:00:00.000,130.10
"VESTIS GROUP, INC.",GENERAL FUND,576419,2025-11-20T00:00:00.000,130.10
"VESTIS GROUP, INC.",GENERAL FUND,576419,2025-11-20T00:00:00.000,136.16
"VESTIS GROUP, INC.",GENERAL FUND,576419,2025-11-20T00:00:00.000,136.16
"VESTIS GROUP, INC.",GENERAL FUND,576419,2025-11-20T00:00:00.000,130.10
"VESTIS GROUP, INC.",GENERAL FUND,576419,2025-11-20T00:00:00.000,136.16
"TRUEPOINT SOLUTIONS, LLC",GENERAL FUND,576384,2025-11-20T00:00:00.000,444.90
"V E ELECTRIC, LLC",GENERAL FUND,576415,2025-11-20T00:00:00.000,412.50
CALMAT CO.,GENERAL FUND,576532,2025-11-20T00:00:00.000,395.30
CALMAT CO.,GENERAL FUND,576420,2025-11-20T00:00:00.000,6348.55
ANIMAL DAMAGE MANAGEMENT INC,GENERAL FUND,576437,2025-11-20T00:00:00.000,685.00
ROSS RECREATION EQUIPMENT CO INC.,NP - RIDGEVIEW,576408,2025-11-20T00:00:00.000,195.15
M & M SANITARY LLC,GENERAL FUND,576496,2025-11-20T00:00:00.000,100.00
"AIRGAS, INC",GENERAL FUND,576371,2025-11-20T00:00:00.000,9.03
DEWBERRY ARCHITECTS INC.,81 PUBLIC BLDGS/GROUNDS FUND,576468,2025-11-20T00:00:00.000,5060.00
DEWBERRY ENGINEERS INC.,WATER - UTILITY CIP MASTER,576469,2025-11-20T00:00:00.000,545.40
DEWBERRY ENGINEERS INC.,SEWER - CIP MASTER FUND,576469,2025-11-20T00:00:00.000,569.60
"V E ELECTRIC, LLC",81 PUBLIC BLDGS/GROUNDS FUND,576414,2025-11-20T00:00:00.000,3024.00
"MARK THOMAS & CO., INC.",82 STREETS/BRIDGES FUND,576401,2025-11-20T00:00:00.000,486.48
"CALIFORNIA NEWSPAPERS, LP",82 STREETS/BRIDGES FUND,576523,2025-11-20T00:00:00.000,267.07
"SURVEILLANCEGRID INTEGRATION, INC",GENERAL FUND,576521,2025-11-20T00:00:00.000,30000.00
EMPLOYEE REIMBURSEMENT,GENERAL FUND,576453,2025-11-20T00:00:00.000,23.00
PUBLIC WORKS DEPT REFUND ONE TIME PAY,WATER - OPERATIONS,576509,2025-11-20T00:00:00.000,250.00
PUBLIC WORKS DEPT REFUND ONE TIME PAY,WATER - OPERATIONS,576508,2025-11-20T00:00:00.000,250.00
KARI WILSON,81 PUBLIC BLDGS/GROUNDS FUND,576410,2025-11-20T00:00:00.000,900.00
CALTIP,TRANST - CITY COACH DIRECT,576376,2025-11-20T00:00:00.000,996.43
CALTIP,TRANST - SPECIALIZED SERVICES,576376,2025-11-20T00:00:00.000,332.14
CALTIP,TRANST - GENERAL SERVICES,576376,2025-11-20T00:00:00.000,1992.86
TARA BAUMANN,81 PUBLIC BLDGS/GROUNDS FUND,576444,2025-11-20T00:00:00.000,1242.44
COMM DEV DEPT REFUND ONE TIME PAY,CD - DEVELOPER DEPOSITS,576458,2025-11-20T00:00:00.000,15409.05
MANAGEMENT ADVISORY SERVICES,CD-EAST OF LEISURE TOWN GROWTH,576497,2025-11-20T00:00:00.000,5242.65
"CALIFORNIA NEWSPAPERS, LP",COMMUNITY DEVELOPMENT,576523,2025-11-20T00:00:00.000,369.31
"CALIFORNIA NEWSPAPERS, LP",COMMUNITY DEVELOPMENT,576523,2025-11-20T00:00:00.000,436.36
"CALIFORNIA NEWSPAPERS, LP",COMMUNITY DEVELOPMENT,576523,2025-11-20T00:00:00.000,289.91
ASPHALT IMPRESSIONS INC,82 STREETS/BRIDGES FUND,576438,2025-11-20T00:00:00.000,53000.00
NEW IMAGE LANDSCAPE COMPANY,SBL - NUT TREE,576500,2025-11-20T00:00:00.000,571.43
NEW IMAGE LANDSCAPE COMPANY,SBL - CHEYENNE,576500,2025-11-20T00:00:00.000,601.06
"STARCARE POWER WASH, INC",82 STREETS/BRIDGES FUND,576519,2025-11-20T00:00:00.000,2500.00
HORIZON,NP - COOPER SCHOOL,576569,2025-11-20T00:00:00.000,-39.09
HORIZON,GENERAL FUND,576569,2025-11-20T00:00:00.000,-87.91
HORIZON,GENERAL FUND,576569,2025-11-20T00:00:00.000,-64.04
PD ONE TIME PAY VENDOR,KAISER PERMANENTE SHHFP,576504,2025-11-20T00:00:00.000,650.00
PD ONE TIME PAY VENDOR,KAISER PERMANENTE SHHFP,576506,2025-11-20T00:00:00.000,600.00
PD ONE TIME PAY VENDOR,GENERAL FUND - MEASURE M,576505,2025-11-20T00:00:00.000,1000.00
CITY OF VACAVILLE UTILITY BILLING,GENERAL FUND - MEASURE M,576464,2025-11-20T00:00:00.000,259.06
CITY OF VACAVILLE UTILITY BILLING,GENERAL FUND - MEASURE M,576463,2025-11-20T00:00:00.000,288.55
RECOLOGY VACAVILLE SOLANO,GENERAL FUND - MEASURE M,576510,2025-11-20T00:00:00.000,223.92
PG&E,GENERAL FUND - MEASURE M,576405,2025-11-20T00:00:00.000,239.65
PG&E,GENERAL FUND - MEASURE M,576405,2025-11-20T00:00:00.000,372.40
CINTAS CORPORATION NO. 2,GENERAL FUND,576460,2025-11-20T00:00:00.000,63.98
"VESTIS GROUP, INC.",GENERAL FUND,576419,2025-11-20T00:00:00.000,64.76
KARLA'S JANITORIAL & SUPPLIERS LLC,GENERAL FUND,576490,2025-11-20T00:00:00.000,343.75
KARLA'S JANITORIAL & SUPPLIERS LLC,GENERAL FUND,576490,2025-11-20T00:00:00.000,42025.35
PLATT ELECTRIC SUPPLY,GENERAL FUND,576507,2025-11-20T00:00:00.000,365.47
PLATT ELECTRIC SUPPLY,GENERAL FUND,576507,2025-11-20T00:00:00.000,269.46
"SCP DISTRIBUTORS, LLC",GENERAL FUND,576399,2025-11-20T00:00:00.000,201.42
"SCP DISTRIBUTORS, LLC",GENERAL FUND,576399,2025-11-20T00:00:00.000,2595.00
GRAINGER,GENERAL FUND,576385,2025-11-20T00:00:00.000,221.27
"BEVERIDGE & DIAMOND, P.C,",SEWER - OPERATIONS,576445,2025-11-20T00:00:00.000,1330.00
BSK ASSOCIATES,WATER - OPERATIONS,576373,2025-11-20T00:00:00.000,585.00
BSK ASSOCIATES,SEWER - OPERATIONS,576373,2025-11-20T00:00:00.000,60.00
BSK ASSOCIATES,SEWER - OPERATIONS,576373,2025-11-20T00:00:00.000,260.00
BSK ASSOCIATES,SEWER - OPERATIONS,576373,2025-11-20T00:00:00.000,296.00
BSK ASSOCIATES,WATER - OPERATIONS,576373,2025-11-20T00:00:00.000,60.00
BSK ASSOCIATES,SEWER - OPERATIONS,576373,2025-11-20T00:00:00.000,333.00
HACH COMPANY,SEWER - OPERATIONS,576388,2025-11-20T00:00:00.000,142.86
GREGORY TAWNEY,GENERAL FUND,576379,2025-11-20T00:00:00.000,1950.00
L.N. CURTIS AND SONS,GENERAL FUND,576466,2025-11-20T00:00:00.000,314.53
L.N. CURTIS AND SONS,GENERAL FUND,576466,2025-11-20T00:00:00.000,189.55
SPEAKWRITE LLC,GENERAL FUND,576411,2025-11-20T00:00:00.000,250.65
"TRANSUNION RISK & ALTERNATIVE DATA SOLUTIONS, INC.",GENERAL FUND,576528,2025-11-20T00:00:00.000,692.05
VACAVILLE SOLANO SERVICES CORPORATION,GENERAL FUND - MEASURE M,576417,2025-11-20T00:00:00.000,3333.20
TURBO DATA SYSTEMS INC,GENERAL FUND,576413,2025-11-20T00:00:00.000,403.40
"SIM-CO PRODUCTS, INC",GENERAL FUND,576513,2025-11-20T00:00:00.000,642.48
"SACRAMENTO, CITY OF",GENERAL FUND,576512,2025-11-20T00:00:00.000,3795.10
AT&T,GENERAL FUND,576440,2025-11-20T00:00:00.000,200.90
AMERICAN TOWER CORP,GENERAL FUND,576412,2025-11-20T00:00:00.000,6731.35
"DS WATERS OF AMERICA, INC",GENERAL FUND,576380,2025-11-20T00:00:00.000,647.30
"DS WATERS OF AMERICA, INC",GENERAL FUND,576380,2025-11-20T00:00:00.000,722.56
HAZARDOUS MATERIALS INSTITUTE,WATER - OPERATIONS,576454,2025-11-20T00:00:00.000,4095.00
HAZARDOUS MATERIALS INSTITUTE,SEWER - OPERATIONS,576454,2025-11-20T00:00:00.000,7605.00
"HEIMBURGER & COMPANY, INC",SEWER - OPERATIONS,576389,2025-11-20T00:00:00.000,9109.77
FULTON EQUIPMENT PACIFIC LLC,SEWER - OPERATIONS,576382,2025-11-20T00:00:00.000,7990.00
"CONSOR NORTH AMERICA, INC.",WATER - UTILITY CIP MASTER,576462,2025-11-20T00:00:00.000,3357.00
CINTAS CORPORATION NO. 2,WATER - OPERATIONS,576460,2025-11-20T00:00:00.000,388.42
CINTAS CORPORATION NO. 2,WATER - OPERATIONS,576460,2025-11-20T00:00:00.000,196.64
EVOQUA WATER TECHNOLOGIES LLC,SEWER - CIP MASTER FUND,576476,2025-11-20T00:00:00.000,67803.43
BSK ASSOCIATES,WATER - OPERATIONS,576373,2025-11-20T00:00:00.000,433.74
"FRISCH ENGINEERING, INC.",WATER - UTILITY CIP MASTER,576477,2025-11-20T00:00:00.000,3565.90
"CALIFORNIA NEWSPAPERS, LP",WATER - UTILITY CIP MASTER,576523,2025-11-20T00:00:00.000,1225.68
KEMIRA WATER SOLUTIONS INC,SEWER - OPERATIONS,576395,2025-11-20T00:00:00.000,11841.83
CA ASSN OF SANITATION AGENCIES CASA,SEWER - OPERATIONS,576451,2025-11-20T00:00:00.000,23495.00
AD SPECIAL T'S INC,WATER - OPERATIONS,576370,2025-11-20T00:00:00.000,105.40
AD SPECIAL T'S INC,SEWER - OPERATIONS,576370,2025-11-20T00:00:00.000,105.41
AD SPECIAL T'S INC,SEWER - OPERATIONS,576370,2025-11-20T00:00:00.000,484.18
AD SPECIAL T'S INC,WATER - OPERATIONS,576370,2025-11-20T00:00:00.000,69.60
AD SPECIAL T'S INC,SEWER - OPERATIONS,576370,2025-11-20T00:00:00.000,129.26
MEDICAL TRAINING SERVICES,SEWER - OPERATIONS,576403,2025-11-20T00:00:00.000,1981.93
WOODLAND WINDUSTRIAL CO,WATER - OPERATIONS,576423,2025-11-20T00:00:00.000,1583.27
NEW IMAGE LANDSCAPE COMPANY,WATER - OPERATIONS,576500,2025-11-20T00:00:00.000,7280.08
NEW IMAGE LANDSCAPE COMPANY,SEWER - OPERATIONS,576500,2025-11-20T00:00:00.000,2870.04
"VESTIS GROUP, INC.",WATER - OPERATIONS,576419,2025-11-20T00:00:00.000,52.14
"VESTIS GROUP, INC.",SEWER - OPERATIONS,576419,2025-11-20T00:00:00.000,52.14
"VESTIS GROUP, INC.",SEWER - OPERATIONS,576419,2025-11-20T00:00:00.000,111.96
"VESTIS GROUP, INC.",WATER - OPERATIONS,576419,2025-11-20T00:00:00.000,75.00
"VESTIS GROUP, INC.",SEWER - OPERATIONS,576419,2025-11-20T00:00:00.000,111.96
"VESTIS GROUP, INC.",WATER - OPERATIONS,576419,2025-11-20T00:00:00.000,75.00
"VESTIS GROUP, INC.",WATER - OPERATIONS,576419,2025-11-20T00:00:00.000,18.89
"VESTIS GROUP, INC.",SEWER - OPERATIONS,576419,2025-11-20T00:00:00.000,75.56
"VESTIS GROUP, INC.",WATER - OPERATIONS,576419,2025-11-20T00:00:00.000,72.30
"VESTIS GROUP, INC.",SEWER - OPERATIONS,576419,2025-11-20T00:00:00.000,72.30
"VESTIS GROUP, INC.",SEWER - OPERATIONS,576419,2025-11-20T00:00:00.000,111.96
"VESTIS GROUP, INC.",WATER - OPERATIONS,576419,2025-11-20T00:00:00.000,75.00
"VESTIS GROUP, INC.",WATER - OPERATIONS,576419,2025-11-20T00:00:00.000,54.00
"VESTIS GROUP, INC.",SEWER - OPERATIONS,576419,2025-11-20T00:00:00.000,100.50
"VESTIS GROUP, INC.",SEWER - OPERATIONS,576419,2025-11-20T00:00:00.000,80.53
"VESTIS GROUP, INC.",WATER - OPERATIONS,576419,2025-11-20T00:00:00.000,72.30
"VESTIS GROUP, INC.",SEWER - OPERATIONS,576419,2025-11-20T00:00:00.000,72.30
MTS TRAINING ACADEMY,SEWER - OPERATIONS,576498,2025-11-20T00:00:00.000,7250.00
THATCHER COMPANY OF CALIFORNIA,SEWER - OPERATIONS,576522,2025-11-20T00:00:00.000,16294.91
POLYDYNE INC.,SEWER - OPERATIONS,576406,2025-11-20T00:00:00.000,19282.83
VERIZON WIRELESS,WATER - OPERATIONS,576531,2025-11-20T00:00:00.000,1254.10
VERIZON WIRELESS,SEWER - OPERATIONS,576531,2025-11-20T00:00:00.000,2945.06
YOLO-SOLANO AIR QUALITY MGMT,WATER - OPERATIONS,576535,2025-11-20T00:00:00.000,374.00
WEST YOST & ASSOCIATES,SEWER - OPERATIONS,576422,2025-11-20T00:00:00.000,6735.51
WEST YOST & ASSOCIATES,WATER - OPERATIONS,576422,2025-11-20T00:00:00.000,1102.14
WEST YOST & ASSOCIATES,SEWER - OPERATIONS,576422,2025-11-20T00:00:00.000,3806.20
WEST YOST & ASSOCIATES,WATER - OPERATIONS,576422,2025-11-20T00:00:00.000,4192.30
WEST YOST & ASSOCIATES,WATER - UTILITY CIP MASTER,576422,2025-11-20T00:00:00.000,852.51
"VWR FUNDING, INC.  (EIN 56-2445503)",SEWER - OPERATIONS,576421,2025-11-20T00:00:00.000,73.06
"VWR FUNDING, INC.  (EIN 56-2445503)",SEWER - OPERATIONS,576421,2025-11-20T00:00:00.000,52.21
"VWR FUNDING, INC.  (EIN 56-2445503)",SEWER - OPERATIONS,576421,2025-11-20T00:00:00.000,2949.92
"VWR FUNDING, INC.  (EIN 56-2445503)",SEWER - OPERATIONS,576421,2025-11-20T00:00:00.000,1632.37
MCMASTER-CARR SUPPLY CO,WATER - OPERATIONS,576402,2025-11-20T00:00:00.000,1550.95
MCMASTER-CARR SUPPLY CO,WATER - OPERATIONS,576402,2025-11-20T00:00:00.000,162.23
"VITISYSTEMS, INC",WATER - OPERATIONS,576375,2025-11-20T00:00:00.000,153.90
"VITISYSTEMS, INC",SEWER - OPERATIONS,576375,2025-11-20T00:00:00.000,859.75
VUSD: LIBRARY DISTRICT,GENERAL FUND,576533,2025-11-20T00:00:00.000,37500.00
PG&E,NP - BRIGHTON LANDING,576405,2025-10-31T00:00:00.000,-8.71
PG&E,WATER - OPERATIONS,576405,2025-11-20T00:00:00.000,763.15
PG&E,AMERICAN RESCUE PLAN ACT 2021,576405,2025-11-20T00:00:00.000,159.29
PG&E,LT - CHEYENNE,576405,2025-11-20T00:00:00.000,129.77
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,193.42
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,705.74
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,22431.91
PG&E,SEWER - OPERATIONS,576405,2025-11-20T00:00:00.000,122133.90
PG&E,SEWER - OPERATIONS,576405,2025-11-20T00:00:00.000,148.88
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,7174.72
PG&E,NP - WILLOWS GRAMMERCY,576405,2025-11-20T00:00:00.000,14.62
PG&E,WATER - OPERATIONS,576405,2025-11-20T00:00:00.000,80.19
PG&E,SEWER - OPERATIONS,576405,2025-11-20T00:00:00.000,703.47
PG&E,SBL - STONEGATE,576405,2025-11-20T00:00:00.000,50.41
PG&E,SBL - LAUREL WOODS,576405,2025-11-20T00:00:00.000,15.38
PG&E,LT - NUT TREE PROJECT,576405,2025-11-20T00:00:00.000,736.53
PG&E,NP - WILLOWS GRAMMERCY,576405,2025-11-20T00:00:00.000,71.80
PG&E,NP - WILLOWS GRAMMERCY,576405,2025-11-20T00:00:00.000,49.69
PG&E,SBL - BROWNS VALLEY,576405,2025-11-20T00:00:00.000,12.60
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,2633.48
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,779.13
PG&E,SBL - VENTANA,576405,2025-11-20T00:00:00.000,16.04
PG&E,SEWER - OPERATIONS,576405,2025-11-20T00:00:00.000,7376.55
PG&E,WATER - OPERATIONS,576405,2025-11-20T00:00:00.000,16923.10
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,15.94
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,21.45
PG&E,ENGINEERING SERVICES,576405,2025-11-20T00:00:00.000,42.27
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,18.43
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,12.97
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,27.62
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,18.43
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,27.24
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,26.38
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,4009.24
PG&E,COMMUNITY DEVELOPMENT,576405,2025-11-20T00:00:00.000,309.66
PG&E,COMMUNITY DEVELOPMENT,576405,2025-11-20T00:00:00.000,160.60
PG&E,COMMUNITY DEVELOPMENT,576405,2025-11-20T00:00:00.000,1005.35
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,288.41
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,350.80
PG&E,CDBG GRANT - ENTITLEMENT,576405,2025-11-20T00:00:00.000,41.25
PG&E,CDBG GRANT - ENTITLEMENT,576405,2025-11-20T00:00:00.000,551.94
PG&E,SEWER - OPERATIONS,576405,2025-11-20T00:00:00.000,14.00
PG&E,TRANST - GENERAL SERVICES,576405,2025-11-20T00:00:00.000,38.45
PG&E,NP - FAIRMONT BEELARD,576405,2025-11-20T00:00:00.000,114.87
PG&E,NP - FAIRMONT BEELARD,576405,2025-11-20T00:00:00.000,12.35
PG&E,NP - FAIRMONT BEELARD,576405,2025-11-20T00:00:00.000,10.51
PG&E,NP - FAIRMONT BEELARD,576405,2025-11-20T00:00:00.000,14.08
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,2578.74
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,4789.10
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,3724.07
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,6916.12
PG&E,LT - ORANGE DRIVE,576405,2025-11-20T00:00:00.000,474.47
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,311.14
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,35.32
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,88.20
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,10.96
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,24.81
PG&E,CENTRAL FUEL STATION/GARAGE,576405,2025-11-20T00:00:00.000,26.28
PG&E,NP - COOPER SCHOOL,576405,2025-11-20T00:00:00.000,72.80
PG&E,WATER - OPERATIONS,576405,2025-11-20T00:00:00.000,24754.96
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,125.08
PG&E,NP - GENTRY MEADOWLANDS,576405,2025-11-20T00:00:00.000,208.16
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,7868.98
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,234.80
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,188.95
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,3544.14
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,74.15
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,552.17
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,4969.51
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,186.30
PG&E,NP - BRIGHTON LANDING,576405,2025-11-20T00:00:00.000,41.25
PG&E,NP - SOUTHWOOD,576405,2025-11-20T00:00:00.000,184.44
PG&E,NP - SOUTHWOOD,576405,2025-11-20T00:00:00.000,12.95
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,1618.91
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,188.77
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,261.10
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,3179.64
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,1386.80
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,97.89
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,2013.62
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,85.19
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,98.14
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,1695.59
PG&E,CFD – 13 Lagoon Valley IA #2,576405,2025-11-20T00:00:00.000,1155.86
PG&E,CFD – 13 Lagoon Valley IA #1,576405,2025-11-20T00:00:00.000,1155.87
PG&E,SBL - COOPER STATION BUFFER,576405,2025-11-20T00:00:00.000,10.51
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,397.65
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,44.02
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,198.89
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,8.11
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,9.86
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,117.77
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,8.11
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,89.69
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,27.01
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,689.86
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,219.46
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,23.67
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,8.11
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,17.24
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,8.11
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,45.90
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,15.67
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,502.23
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,135.44
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,17.55
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,254.56
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,17.55
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,277.42
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,206.46
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,17.82
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,304.12
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,15.67
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,51.57
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,24.22
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,17.55
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,294.78
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,8125.40
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,24.64
PG&E,GENERAL FUND,576405,2025-11-20T00:00:00.000,541.19
PG&E,SEWER - OPERATIONS,576405,2025-11-20T00:00:00.000,1145.61
SHINE SUPPLY,PARK MAINTENANCE DIST (MASTER),576530,2025-11-20T00:00:00.000,696.90
WILLIAM ALEXANDER RUSH,GENERAL FUND,576534,2025-11-20T00:00:00.000,55.00
ADRIAN A TORRES,GENERAL FUND,576427,2025-11-20T00:00:00.000,599.75
DUSTY W. MARX,GENERAL FUND,576472,2025-11-20T00:00:00.000,1897.50
STEVEN EMERSON MATTHEWS,GENERAL FUND,576520,2025-11-20T00:00:00.000,736.00
TONZEL PRINCE,GENERAL FUND,576447,2025-11-20T00:00:00.000,2126.40
JESUS MESA,GENERAL FUND,576487,2025-11-20T00:00:00.000,275.00
"VESTIS GROUP, INC.",CENTRAL FUEL STATION/GARAGE,576419,2025-11-20T00:00:00.000,443.32
NFI.PARTS,CENTRAL FUEL STATION/GARAGE,576404,2025-11-20T00:00:00.000,717.15
NAPA AUTO PARTS,CENTRAL FUEL STATION/GARAGE,576499,2025-11-20T00:00:00.000,3745.85
TURF STAR INC,CENTRAL FUEL STATION/GARAGE,576529,2025-11-20T00:00:00.000,2857.80
RON DU PRATT FORD,CENTRAL FUEL STATION/GARAGE,576407,2025-11-20T00:00:00.000,-162.19
RON DU PRATT FORD,CENTRAL FUEL STATION/GARAGE,576407,2025-11-20T00:00:00.000,550.00
RON DU PRATT FORD,CENTRAL FUEL STATION/GARAGE,576407,2025-11-20T00:00:00.000,550.00
RON DU PRATT FORD,CENTRAL FUEL STATION/GARAGE,576407,2025-11-20T00:00:00.000,88.38
RON DU PRATT FORD,CENTRAL FUEL STATION/GARAGE,576407,2025-11-20T00:00:00.000,1813.27
RON DU PRATT FORD,CENTRAL FUEL STATION/GARAGE,576407,2025-11-20T00:00:00.000,760.69
RON DU PRATT FORD,CENTRAL FUEL STATION/GARAGE,576407,2025-11-20T00:00:00.000,294.64
RON DU PRATT FORD,CENTRAL FUEL STATION/GARAGE,576407,2025-11-20T00:00:00.000,481.42
RON DU PRATT FORD,CENTRAL FUEL STATION/GARAGE,576407,2025-11-20T00:00:00.000,1094.81
RON DU PRATT FORD,CENTRAL FUEL STATION/GARAGE,576407,2025-11-20T00:00:00.000,451.53
RON DU PRATT FORD,CENTRAL FUEL STATION/GARAGE,576407,2025-11-20T00:00:00.000,289.34
RON DU PRATT FORD,CENTRAL FUEL STATION/GARAGE,576407,2025-11-20T00:00:00.000,679.80
RON DU PRATT FORD,CENTRAL FUEL STATION/GARAGE,576407,2025-11-20T00:00:00.000,80.19
RON DU PRATT FORD,CENTRAL FUEL STATION/GARAGE,576407,2025-11-20T00:00:00.000,548.24
RON DU PRATT FORD,CENTRAL FUEL STATION/GARAGE,576407,2025-11-20T00:00:00.000,220.58
"SAFETY-KLEEN SYSTEMS, INC.",CENTRAL FUEL STATION/GARAGE,576409,2025-11-20T00:00:00.000,730.81
EMPLOYEE REIMBURSEMENT,GENERAL FUND,576495,2025-11-20T00:00:00.000,39.83
SOLANO IRRIGATION DISTRICT,SBL - ALLISON/ULATIS,576515,2025-11-20T00:00:00.000,422.51
SOLANO IRRIGATION DISTRICT,SBL - ALLISON/ULATIS,576515,2025-11-20T00:00:00.000,2515.97
SOLANO IRRIGATION DISTRICT,SBL - ALLISON/ULATIS,576515,2025-11-20T00:00:00.000,475.19
SOLANO IRRIGATION DISTRICT,GENERAL FUND,576515,2025-11-20T00:00:00.000,1866.61
SOLANO IRRIGATION DISTRICT,TRANST - GENERAL SERVICES,576515,2025-11-20T00:00:00.000,978.71
SOLANO IRRIGATION DISTRICT,SBL - ALLISON/ULATIS,576515,2025-11-20T00:00:00.000,347.90
SOLANO IRRIGATION DISTRICT,SBL - ALLISON/ULATIS,576515,2025-11-20T00:00:00.000,698.36
